card_cm_bank12m_pct,card_cm_bank24m_pct,card_cm_bank60m_pct
-1.0,-1.0,-1.0
0.0,0.28600000000000003,0.429
0.0,0.0,0.105
0.7829999999999999,0.87,0.9570000000000001
0.0,0.0,0.833
0.0,0.0,1.0
0.0,0.14300000000000002,0.14300000000000002
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,1.0
0.5,0.5,1.0
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.0,0.16699999999999998,1.0
0.16699999999999998,0.5,0.833
0.0,0.0,0.0
0.0,0.111,0.778
0.0,0.25,0.833
0.0,0.0,0.0
0.25,0.75,0.75
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.0,1.0,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.33299999999999996,0.33299999999999996
1.0,1.0,1.0
0.0,0.0,0.154
0.0,1.0,1.0
-1.0,-1.0,-1.0
0.0,0.0,0.5
0.0,0.188,0.812
0.0,0.0,0.5
0.0,0.0,0.0
0.0,0.28600000000000003,1.0
-1.0,-1.0,-1.0
0.222,0.444,1.0
0.2,0.5,1.0
0.0,0.0,0.0
0.647,0.8240000000000001,0.882
0.0,0.39299999999999996,0.857
0.0,1.0,1.0
0.1,0.3,0.5
0.0,0.25,1.0
0.0,0.5,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.75,1.0
0.0,0.0,1.0
0.0,0.0,0.5
-1.0,-1.0,-1.0
0.833,0.833,0.833
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.062,0.125,0.812
0.0,0.5,1.0
-1.0,-1.0,-1.0
0.0,1.0,1.0
0.0,0.0,0.583
0.5,1.0,1.0
0.0,0.0,0.0
0.14300000000000002,0.14300000000000002,0.429
0.0,0.0,0.0
0.0,0.0,0.6
0.111,0.222,0.889
0.0,0.0,0.33299999999999996
0.0,0.0,0.0
1.0,1.0,1.0
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.1,1.0,1.0
-1.0,-1.0,-1.0
0.091,0.091,0.727
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.2,0.4
0.5,0.5,0.5
-1.0,-1.0,-1.0
0.059000000000000004,0.17600000000000002,0.647
0.0,1.0,1.0
0.25,0.25,1.0
0.0,0.0,0.0
0.33299999999999996,0.33299999999999996,0.667
0.33299999999999996,0.33299999999999996,0.667
0.0,0.0,0.5
0.0,0.07400000000000001,0.852
-1.0,-1.0,-1.0
0.0,0.33299999999999996,1.0
0.14300000000000002,0.14300000000000002,0.5710000000000001
0.0,0.28600000000000003,0.7140000000000001
0.0,0.0,0.16699999999999998
0.0,0.0,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.5,0.75,0.75
0.0,0.0,1.0
0.0,0.5,1.0
0.0,0.5379999999999999,0.769
0.0,1.0,1.0
0.0,0.0,1.0
-1.0,-1.0,-1.0
0.062,0.312,0.562
0.083,0.083,1.0
0.0,0.0,0.0
0.125,0.125,0.25
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.0,0.0,0.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.154,0.231,0.615
-1.0,-1.0,-1.0
0.0,1.0,1.0
0.034,0.034,0.483
0.25,0.5,0.5
0.25,0.25,0.25
0.0,0.16699999999999998,0.16699999999999998
0.0,0.0,0.625
0.0,0.0,0.0
0.0,0.0,1.0
0.0,1.0,1.0
0.0,1.0,1.0
0.182,0.909,1.0
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.0,0.0,0.222
-1.0,-1.0,-1.0
0.2,0.8,1.0
0.0,0.0,0.75
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.611,0.778,1.0
0.0,0.0,0.0
0.5,0.5,0.5
0.0,0.0,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.0,0.0
0.308,0.308,0.5379999999999999
0.33299999999999996,0.33299999999999996,0.833
0.0,0.0,1.0
0.125,0.25,0.625
-1.0,-1.0,-1.0
0.0,0.0,0.5
-1.0,-1.0,-1.0
0.059000000000000004,0.235,0.882
0.077,0.5,0.885
0.16699999999999998,0.16699999999999998,0.833
0.083,0.583,0.917
0.0,1.0,1.0
0.0,1.0,1.0
0.75,0.75,1.0
-1.0,-1.0,-1.0
0.182,1.0,1.0
0.0,0.0,1.0
0.0,0.231,0.5379999999999999
0.0,0.0,1.0
0.0,0.083,1.0
0.0,0.16699999999999998,0.667
0.0,0.429,0.7140000000000001
0.0,0.0,1.0
0.0,0.0,1.0
-1.0,-1.0,-1.0
0.2,0.2,0.8
0.0,0.0,0.875
0.0,0.0,1.0
0.0,0.083,1.0
-1.0,-1.0,-1.0
0.0,0.0,0.0
0.0,0.2,0.6
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.1,0.1,0.3
0.0,0.0,0.5
0.263,0.8420000000000001,0.8420000000000001
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.75
0.0,0.0,0.7
0.0,0.0,1.0
0.2,0.8,1.0
0.0,0.0,1.0
0.33299999999999996,0.33299999999999996,1.0
-1.0,-1.0,-1.0
0.0,0.667,0.889
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.33299999999999996,1.0
0.14300000000000002,0.28600000000000003,0.7140000000000001
0.172,0.207,0.759
0.2,0.2,1.0
0.1,0.15,0.75
0.0,0.0,1.0
-1.0,-1.0,-1.0
0.0,0.5,1.0
0.0,0.0,1.0
0.16699999999999998,0.667,1.0
-1.0,-1.0,-1.0
0.0,0.0,0.75
0.33299999999999996,0.33299999999999996,1.0
0.0,0.75,0.75
0.0,0.0,0.0
0.154,0.385,0.9229999999999999
-1.0,-1.0,-1.0
0.33299999999999996,0.33299999999999996,0.33299999999999996
0.0,0.0,0.0
0.0,0.0,1.0
0.0,1.0,1.0
0.0,0.5,0.5
0.0,0.25,0.25
0.0,0.0,0.4
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.111,1.0
0.0,0.33299999999999996,0.33299999999999996
0.0,0.077,1.0
0.0,0.0,0.0
0.062,0.312,1.0
0.154,0.385,0.9229999999999999
0.0,0.0,0.667
0.25,0.25,0.25
-1.0,-1.0,-1.0
0.16699999999999998,0.16699999999999998,0.16699999999999998
0.16699999999999998,0.16699999999999998,0.16699999999999998
0.4,0.4,0.4
0.0,0.0,0.41700000000000004
-1.0,-1.0,-1.0
0.0,0.0,0.5
0.182,0.727,0.909
0.0,0.0,0.429
0.429,0.7140000000000001,0.857
0.0,0.0,1.0
0.0,0.25,0.75
0.33299999999999996,0.667,1.0
0.0,0.0,0.65
0.125,0.25,0.625
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.16699999999999998,0.5,1.0
0.0,0.6,0.6
0.0,0.25,0.5
0.2,0.6,0.6
0.0,0.688,1.0
-1.0,-1.0,-1.0
0.0,0.0,0.0
0.0,0.0,1.0
0.429,0.5,0.5710000000000001
0.0,0.0,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.25,0.625,1.0
0.0,0.0,1.0
0.111,0.111,1.0
0.222,0.33299999999999996,0.667
0.0,0.5,1.0
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.077,0.077,0.462
0.0,0.0,1.0
0.5,0.5,1.0
0.2,0.3,1.0
0.0,0.16699999999999998,0.5
0.0,1.0,1.0
0.0,0.0,0.0
0.091,0.091,0.545
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.2,0.2,0.7
0.0,0.0,0.0
0.1,0.2,0.8
0.0,0.0,0.0
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.0,0.0,0.8
-1.0,-1.0,-1.0
0.0,1.0,1.0
0.0,0.0,0.1
0.0,0.33299999999999996,0.667
-1.0,-1.0,-1.0
0.0,0.25,1.0
0.077,0.115,0.231
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.0,0.0,0.0
0.0,0.111,0.889
0.0,0.0,0.0
0.071,0.214,0.7140000000000001
0.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.273,0.364,0.818
0.0,0.4,0.8
0.0,0.16699999999999998,0.583
0.0,0.812,1.0
0.0,0.0,1.0
0.0,0.0,0.16699999999999998
1.0,1.0,1.0
0.0,0.0,1.0
0.55,0.6,0.9
0.0,0.0,0.909
-1.0,-1.0,-1.0
0.0,0.33299999999999996,0.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.5
0.067,0.16699999999999998,0.9670000000000001
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,1.0,1.0
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.0,1.0,1.0
-1.0,-1.0,-1.0
0.055999999999999994,0.111,0.389
0.667,1.0,1.0
0.5710000000000001,0.5710000000000001,1.0
-1.0,-1.0,-1.0
0.0,0.0,0.0
0.0,0.0,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.429,1.0
0.0,0.5,1.0
0.0,0.0,1.0
0.0,0.0,0.625
0.0,0.0,0.0
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.095,0.381
0.0,0.0,0.0
0.0,0.111,0.667
-1.0,-1.0,-1.0
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.0,1.0,1.0
0.688,0.75,1.0
0.0,0.0,0.28600000000000003
-1.0,-1.0,-1.0
0.255,0.294,0.41200000000000003
0.0,0.071,0.429
-1.0,-1.0,-1.0
0.2,0.2,1.0
-1.0,-1.0,-1.0
0.16699999999999998,0.16699999999999998,0.33299999999999996
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.0,0.0,0.0
0.0,0.0,0.14300000000000002
-1.0,-1.0,-1.0
0.0,0.0,0.5
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.111,1.0
0.0,0.111,0.667
0.0,0.036000000000000004,0.107
1.0,1.0,1.0
0.0,0.0,1.0
0.079,0.079,0.184
0.0,0.0,0.16699999999999998
0.0,1.0,1.0
0.2,0.3,0.4
0.0,0.0,0.5
0.0,0.0,1.0
0.0,0.5,0.5
0.0,0.0,0.33299999999999996
-1.0,-1.0,-1.0
0.16699999999999998,0.16699999999999998,0.33299999999999996
0.067,0.2,0.5329999999999999
0.0,0.091,0.364
0.0,0.0,0.25
0.16699999999999998,0.5,0.833
0.0,0.0,1.0
0.0,0.0,1.0
0.429,0.429,1.0
0.0,0.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.28600000000000003
0.0,0.0,0.5
0.0,0.0,0.846
0.25,0.5,1.0
0.062,0.062,0.75
0.0,0.0,0.6
0.0,0.0,0.0
0.2,0.4,0.4
0.16699999999999998,0.5,0.833
0.0,0.0,0.0
0.0,0.0,0.28600000000000003
-1.0,-1.0,-1.0
0.0,0.0,0.5
0.16699999999999998,0.25,0.5
0.0,0.75,0.75
0.0,0.0,0.47600000000000003
0.0,0.273,0.727
0.0,0.0,0.0
0.0,0.125,0.75
0.0,0.0,1.0
0.0,0.14300000000000002,0.429
0.0,0.14300000000000002,0.429
0.0,0.0,0.4
0.0,0.2,1.0
0.2,0.6,1.0
0.0,0.0,0.2
0.0,0.0,0.0
0.0,0.7859999999999999,0.857
0.0,0.0,0.0
0.0,0.14300000000000002,1.0
-1.0,-1.0,-1.0
0.0,0.0,0.0
0.0,0.053,0.42100000000000004
0.0,0.16699999999999998,0.75
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.6,0.6
0.0,0.5,1.0
0.0,0.33299999999999996,0.667
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.4,1.0
0.028999999999999998,0.028999999999999998,0.114
0.0,0.667,0.667
0.25,0.75,0.75
0.077,0.077,0.077
0.0,0.0,1.0
0.083,0.33299999999999996,0.33299999999999996
0.0,0.667,0.667
0.0,0.16699999999999998,0.833
1.0,1.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.25,0.25,1.0
0.353,0.47100000000000003,0.765
0.2,0.4,0.8
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.0,0.0,0.0
0.182,0.364,0.818
0.33299999999999996,0.667,1.0
0.0,0.0,0.25
0.0,0.0,0.0
0.0,0.375,0.375
-1.0,-1.0,-1.0
0.0,0.0,0.067
0.0,0.0,0.5
0.0,0.20800000000000002,0.41700000000000004
-1.0,-1.0,-1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,1.0
-1.0,-1.0,-1.0
0.0,0.0,0.111
0.0,0.0,0.5
0.0,0.14300000000000002,0.14300000000000002
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.778
0.0,0.0,1.0
-1.0,-1.0,-1.0
0.0,0.0,0.5
0.0,0.0,0.667
0.0,0.048,0.762
-1.0,-1.0,-1.0
0.0,0.0,0.33299999999999996
0.16699999999999998,0.16699999999999998,0.33299999999999996
0.16699999999999998,0.16699999999999998,0.33299999999999996
0.0,0.0,0.0
0.0,0.0,0.4
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.0,0.0
0.0,0.0,0.667
0.0,1.0,1.0
0.0,0.33299999999999996,1.0
0.0,0.0,0.079
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.75,0.75,1.0
0.0,1.0,1.0
0.125,0.125,0.625
-1.0,-1.0,-1.0
0.14300000000000002,0.214,0.5
0.0,0.0,1.0
0.5,0.5,0.5
0.2,1.0,1.0
0.0,0.0,0.28600000000000003
0.0,0.0,0.25
0.0,0.1,0.3
0.0,1.0,1.0
0.0,0.0,0.0
0.0,0.14300000000000002,0.429
0.062,0.125,0.812
0.0,0.16699999999999998,0.667
0.05,0.4,0.875
0.1,0.3,0.5
0.0,0.09699999999999999,0.19399999999999998
-1.0,-1.0,-1.0
0.091,0.455,0.818
0.0,0.25,1.0
0.0,0.25,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.062,0.062,0.312
0.0,0.5,0.5
0.0,0.0,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.182,0.545
-1.0,-1.0,-1.0
0.0,1.0,1.0
0.0,0.0,0.556
0.036000000000000004,0.071,0.107
0.0,1.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.2,0.2,0.2
0.2,0.2,0.2
0.0,0.33299999999999996,1.0
0.0,0.0,0.0
0.14300000000000002,0.28600000000000003,0.5710000000000001
0.0,0.125,0.125
0.0,0.0,0.5
0.0,0.0,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.4,0.8
1.0,1.0,1.0
0.038,0.038,0.231
1.0,1.0,1.0
0.0,0.429,0.7140000000000001
1.0,1.0,1.0
1.0,1.0,1.0
0.091,0.636,0.818
-1.0,-1.0,-1.0
0.0,0.111,0.111
0.0,0.059000000000000004,0.941
0.0,0.0,0.0
0.0,0.0,0.111
1.0,1.0,1.0
0.0,0.0,0.25
0.0,0.9329999999999999,0.9329999999999999
-1.0,-1.0,-1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.25,0.25,0.375
0.0,0.0,1.0
0.04,0.48,1.0
-1.0,-1.0,-1.0
0.0,0.0,0.059000000000000004
0.0,0.0,0.222
-1.0,-1.0,-1.0
0.0,0.25,1.0
-1.0,-1.0,-1.0
1.0,1.0,1.0
-1.0,-1.0,-1.0
0.25,0.25,0.25
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.16699999999999998,0.16699999999999998,0.33299999999999996
0.0,0.0,1.0
0.25,0.25,0.5
0.0,0.0,1.0
0.14300000000000002,0.14300000000000002,0.429
0.5,0.875,1.0
0.33299999999999996,0.33299999999999996,0.33299999999999996
0.0,0.0,1.0
0.0,0.0,0.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,1.0,1.0
0.125,0.5,1.0
0.158,0.263,1.0
0.042,0.042,0.875
0.33299999999999996,0.33299999999999996,0.33299999999999996
0.0,0.33299999999999996,0.33299999999999996
0.0,1.0,1.0
0.4,0.4,0.4
0.0,1.0,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.0,0.0
0.0,0.5,1.0
0.0,0.111,0.111
0.0,0.091,0.364
-1.0,-1.0,-1.0
0.0,0.28600000000000003,0.429
-1.0,-1.0,-1.0
0.0,0.2,0.2
0.0,0.0,0.733
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.33299999999999996,0.667,0.667
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.429,0.429
0.0,0.0,0.667
0.0,0.0,0.0
0.0,0.4,1.0
0.0,0.0,0.0
0.0,0.0,0.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.0,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.0,0.2
-1.0,-1.0,-1.0
0.0,0.5,0.5
0.0,0.4,0.8
0.0,0.0,1.0
0.0,0.429,0.429
1.0,1.0,1.0
0.0,0.0,0.5
0.1,0.3,0.4
0.16699999999999998,0.33299999999999996,0.667
1.0,1.0,1.0
0.0,0.062,0.125
0.25,0.25,0.75
0.0,0.5,0.875
0.4,0.6,0.6
-1.0,-1.0,-1.0
0.0,0.0,0.5
0.0,0.0,0.33299999999999996
0.0,0.0,1.0
0.0,0.048,0.619
0.033,0.2,0.9670000000000001
0.0,0.0,1.0
0.31,0.586,0.845
0.0,0.0,0.778
0.0,0.0,0.75
-1.0,-1.0,-1.0
0.077,0.231,1.0
-1.0,-1.0,-1.0
0.25,0.41700000000000004,0.667
0.0,0.0,0.0
0.077,0.077,0.154
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.25,1.0
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.0,0.0,0.2
0.14300000000000002,0.5710000000000001,0.857
0.0,0.0,0.0
0.111,0.111,0.222
0.0,0.0,0.5
0.5,0.5,0.5
0.0,0.0,0.0
0.0,0.0,0.929
0.0,0.105,0.21100000000000002
0.048,0.048,0.619
0.0,0.0,0.889
0.067,0.067,0.067
0.067,0.067,0.067
0.0,0.0,0.0
0.0,0.2,1.0
0.0,0.0,1.0
0.14300000000000002,0.5,0.929
0.091,0.091,0.818
0.375,0.5,0.625
0.0,0.0,0.14300000000000002
0.33299999999999996,0.33299999999999996,0.33299999999999996
0.0,0.0,1.0
-1.0,-1.0,-1.0
0.0,0.0,0.2
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.222,0.556
0.0,0.0,0.16699999999999998
0.062,0.812,1.0
0.0,0.0,0.75
0.25,0.375,0.875
-1.0,-1.0,-1.0
0.0,0.0,1.0
-1.0,-1.0,-1.0
0.33299999999999996,0.33299999999999996,0.667
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.0,0.0
0.0,0.5,1.0
0.0,0.0,0.0
0.33299999999999996,0.33299999999999996,1.0
0.667,0.667,0.667
0.071,0.071,0.35700000000000004
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.071,0.14300000000000002
0.0,0.0,0.231
0.0,0.0,0.231
0.0,0.0,0.231
0.0,0.5,1.0
0.2,0.4,1.0
1.0,1.0,1.0
0.0,0.16699999999999998,0.667
-1.0,-1.0,-1.0
0.0,0.2,0.4
0.0,0.174,0.348
-1.0,-1.0,-1.0
0.0,0.0,0.5
0.0,0.0,1.0
1.0,1.0,1.0
0.222,0.33299999999999996,0.667
0.0,0.0,1.0
0.0,0.5,1.0
0.0,0.111,0.444
0.0,0.0,0.0
0.111,0.222,0.889
0.0,0.0,0.0
0.0,0.0,0.273
0.0,0.0,0.2
0.0,0.0,1.0
0.0,0.0,1.0
0.33299999999999996,0.33299999999999996,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.125,0.625
0.0,0.0,0.5
0.038,0.038,0.731
0.5,0.5,0.5
-1.0,-1.0,-1.0
0.0,0.083,0.833
0.0,0.0,0.182
0.0,0.0,0.33299999999999996
0.0,0.0,0.33299999999999996
0.0,0.11800000000000001,0.8240000000000001
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.0,0.14300000000000002,0.14300000000000002
0.222,0.222,0.222
0.0,0.0,0.875
0.16699999999999998,0.33299999999999996,0.5
0.0,0.0,0.33299999999999996
0.0,0.0,0.0
0.0,0.214,0.5
0.2,0.6,0.8
0.0,0.33299999999999996,0.667
0.0,0.0,0.33299999999999996
-1.0,-1.0,-1.0
0.0,0.25,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.222,0.222,0.667
0.0,0.0,1.0
0.182,0.273,0.636
0.0,0.33299999999999996,1.0
0.0,0.083,0.16699999999999998
0.9229999999999999,0.9229999999999999,0.9229999999999999
0.0,0.0,0.0
0.0,1.0,1.0
0.0,0.0,0.14300000000000002
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.0,0.0,0.917
0.0,0.0,0.5
0.636,0.636,0.727
0.0,0.0,0.33299999999999996
-1.0,-1.0,-1.0
0.0,0.0,0.429
0.16699999999999998,0.16699999999999998,0.33299999999999996
0.0,0.0,0.7140000000000001
0.16699999999999998,0.16699999999999998,0.33299999999999996
0.0,0.0,0.28600000000000003
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.667
0.0,0.25,0.625
0.14300000000000002,0.28600000000000003,0.5710000000000001
1.0,1.0,1.0
1.0,1.0,1.0
0.7140000000000001,0.7140000000000001,0.7140000000000001
0.0,0.5,0.5
0.0,0.33299999999999996,0.778
0.0,0.077,1.0
0.0,0.0,0.455
0.17600000000000002,0.41200000000000003,0.882
0.0,0.083,0.25
0.33299999999999996,0.33299999999999996,0.33299999999999996
0.0,0.28600000000000003,1.0
0.0,0.667,1.0
0.0,0.667,1.0
0.0,0.667,0.667
0.0,0.667,0.667
0.0,0.083,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,1.0,1.0
0.0,1.0,1.0
0.1,0.133,0.5329999999999999
-1.0,-1.0,-1.0
0.231,0.231,0.231
0.111,0.222,0.667
0.0,0.875,0.875
-1.0,-1.0,-1.0
0.0,1.0,1.0
0.36,0.84,1.0
0.0,0.0,0.441
0.048,0.048,0.33299999999999996
0.0,1.0,1.0
0.0,0.3,0.3
-1.0,-1.0,-1.0
0.125,0.125,0.875
0.0,0.5,0.667
-1.0,-1.0,-1.0
0.0,0.0,0.5
0.0,0.0,1.0
0.0,0.0,1.0
0.133,0.133,0.33299999999999996
0.0,0.5,1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
1.0,1.0,1.0
0.0,0.0,1.0
-1.0,-1.0,-1.0
1.0,1.0,1.0
0.0,0.0,0.182
0.0,0.111,0.556
0.25,0.5,0.5
0.0,0.5,1.0
0.0,0.33299999999999996,0.556
0.0,0.0,1.0
0.0,0.0,1.0
-1.0,-1.0,-1.0
0.0,0.0,0.25
0.1,0.1,1.0
0.0,0.25,0.25
-1.0,-1.0,-1.0
0.2,0.3,0.6
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.4,0.4,1.0
-1.0,-1.0,-1.0
0.0,0.0,0.33299999999999996
0.0,0.0,1.0
0.0,0.0,0.25
1.0,1.0,1.0
-1.0,-1.0,-1.0
0.0,0.429,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.75
0.0,0.25,0.5
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.5,0.5
0.0,0.0,0.52
0.062,0.5,0.688
0.0,1.0,1.0
0.0,0.0,0.5
0.0,0.2,0.6
-1.0,-1.0,-1.0
0.0,0.25,1.0
-1.0,-1.0,-1.0
0.14300000000000002,0.14300000000000002,1.0
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.4,0.4,0.6
-1.0,-1.0,-1.0
0.0,0.28600000000000003,0.7140000000000001
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.0,0.0,0.0
-1.0,-1.0,-1.0
0.0,0.0,0.33299999999999996
0.0,0.0,0.0
0.077,0.077,0.6920000000000001
0.0,0.33299999999999996,0.33299999999999996
-1.0,-1.0,-1.0
0.091,0.091,0.545
0.0,1.0,1.0
0.0,0.0,0.5
0.077,0.308,0.6920000000000001
-1.0,-1.0,-1.0
0.14300000000000002,0.14300000000000002,0.14300000000000002
0.0,0.0,1.0
0.0,0.0,0.75
0.0,0.1,0.7
0.0,0.5,0.8
-1.0,-1.0,-1.0
0.0,0.5,1.0
0.0,0.0,0.136
0.0,0.0,0.556
0.33299999999999996,0.33299999999999996,0.667
0.33299999999999996,1.0,1.0
0.5,0.591,0.636
0.083,0.33299999999999996,0.41700000000000004
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.667,0.667,0.667
0.0,0.0,0.5
-1.0,-1.0,-1.0
0.5,0.5,1.0
0.0,0.0,0.636
-1.0,-1.0,-1.0
0.043,0.13,0.696
0.28600000000000003,0.28600000000000003,0.429
0.0,0.0,0.778
-1.0,-1.0,-1.0
0.0,0.0,1.0
0.0,0.16699999999999998,0.833
-1.0,-1.0,-1.0
0.0,1.0,1.0
0.0,0.0,0.75
0.2,0.3,0.8
-1.0,-1.0,-1.0
0.0,0.0,0.0
0.0,0.25,0.25
0.0,0.0,0.8
0.0,0.33299999999999996,0.33299999999999996
0.0,0.0,0.0
0.0,0.0,0.545
0.0,0.14300000000000002,0.214
0.0,0.0,0.0
0.0,0.0,0.1
-1.0,-1.0,-1.0
0.0,0.0,1.0
-1.0,-1.0,-1.0
0.0,1.0,1.0
0.0,0.14300000000000002,0.5710000000000001
0.0,0.0,0.2
0.0,0.0,0.2
0.08,0.24,0.48
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
0.0,0.0,0.4
-1.0,-1.0,-1.0
0.0,0.071,0.14300000000000002
0.0,0.0,0.0
0.25,0.25,0.25
0.0,0.552,0.7240000000000001
0.0,0.0,1.0
0.0,0.4,1.0
0.0,0.0,1.0
0.25,0.25,0.583
0.0,0.0,0.1
0.0,0.0,0.778
0.0,0.0,0.5
0.0,0.0,0.667
0.0,0.14300000000000002,0.5710000000000001
0.0,0.0,0.0
0.25,0.25,0.75
0.0,0.0,0.0
0.062,0.75,0.812
-1.0,-1.0,-1.0
0.222,0.222,0.556
-1.0,-1.0,-1.0
0.0,0.0,0.2
0.0,0.053,0.105
-1.0,-1.0,-1.0
0.0,0.0,0.125
0.0,0.0,0.5
0.0,0.5,0.667
0.0,0.14300000000000002,0.14300000000000002
-1.0,-1.0,-1.0
0.16699999999999998,0.667,0.833
0.0,0.0,1.0
0.1,0.2,0.2
0.0,0.0,0.3
-1.0,-1.0,-1.0
0.14300000000000002,0.14300000000000002,0.5710000000000001
-1.0,-1.0,-1.0
0.0,0.0,1.0
-1.0,-1.0,-1.0
0.778,0.778,1.0
0.16699999999999998,0.16699999999999998,0.33299999999999996
0.25,0.25,0.25
-1.0,-1.0,-1.0
0.0,0.0,0.0
0.2,0.2,0.6
0.14300000000000002,0.14300000000000002,0.857
-1.0,-1.0,-1.0
1.0,1.0,1.0
0.0,0.2,0.7
0.0,0.16699999999999998,0.5
